"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57"
"ktrans_original_shape_Maximum2DDiameterRow_1",-0.069716781917817,-0.0319641749211855,0.00448255116365307,0.0103996513090506,0.0684042292074605,0.0308794704959957,0.0145567074352521,-0.0403272623073698,0.00664041839283827,0.00249634076241996,0.0210240938919976,0.0188604117025158,-0.0311148172910402,-0.0194318471179199,0.0181028044412103,0.00038935469056812,-0.0361404208001175,-0.0174850894067774,-0.00322872377245875,0.00966583314035254,0.0244882375130765,-0.0487937106584837,-0.00708529520216427,-0.0844503132396843,-0.0181976276508576,0.0359642070564946,0.0173995395776507,-0.0614521400170048,0.0178638488836812,0.0330692209679231,0.00159777300856668,-0.0432996094906931,-0.0216291720365059,0.037758174218933,0.041908152458148,-0.0188846207534045,0.0164968938377283,0.0620856734789523,0.00257902176463785,-0.0621356466670807,0.0274160926744385,0.0209728287189427,-0.0131307470039489,0.0681396201424917,-0.00806626950690221,0.0365092955489169,0.071487515153744,0.0266476788076745,0.0199906651343557,-0.0263271181379497,-0.0239937907118076,0.016392300641029,-0.0347126816418183,0.00971344626092807,-0.0262885411999687,0.0127282320665925,-0.000581612086054481
"tau_original_shape_Maximum2DDiameterRow_1",-0.0692267599367164,-0.0306979651288631,0.00503219282977765,0.011646934520962,0.0683041923430029,0.0305172899029695,0.0145399265940534,-0.0412894267702263,0.00540195303370823,0.00155695909025114,0.023685877812795,0.0187869179567872,-0.029489220687794,-0.0171986854114763,0.0207893757912313,-0.000869874882841835,-0.0404048635687409,-0.018474971062505,-0.00473587905363501,0.0107699536824991,0.0246650794257957,-0.0490128116587743,-0.010815204296954,-0.0801399514732256,-0.0163219323800425,0.0459657696290068,0.00874076297104311,-0.0437477728453181,0.0176925785431059,0.0297855393177882,-0.00494350982796847,-0.0389520938075135,-0.00868204703817698,0.0368559653723297,0.0348699470179324,-0.00996074113403033,0.0507721773580343,0.0492485542836381,0.0193053213034236,-0.115226114474247,-0.0413008963072909,-0.0202876284757644,0.0204979944842554,0.0727030113187294,-0.059464504788096,0.0293380831818948,0.120215612920567,-0.00161485498657778,0.0584553595567407,-0.011276662505307,0.0139135417472091,0.00268135642327212,-0.0331996771064366,0.0217791597492473,-0.000846357269708197,0.00312089554190793,-0.0265842647690171
"ve_original_shape_Maximum2DDiameterRow_1",-0.069716781917817,-0.0319641749211855,0.00448255116365307,0.0103996513090506,0.0684042292074605,0.0308794704959957,0.0145567074352521,-0.0403272623073698,0.00664041839283827,0.00249634076241996,0.0210240938919976,0.0188604117025158,-0.0311148172910402,-0.0194318471179199,0.0181028044412103,0.00038935469056812,-0.0361404208001175,-0.0174850894067774,-0.00322872377245875,0.00966583314035254,0.0244882375130765,-0.0487937106584837,-0.00708529520216427,-0.0844503132396843,-0.0181976276508576,0.0359642070564946,0.0173995395776507,-0.0614521400170048,0.0178638488836812,0.0330692209679231,0.00159777300856668,-0.0432996094906931,-0.0216291720365059,0.037758174218933,0.041908152458148,-0.0188846207534045,0.0164968938377283,0.0620856734789523,0.00257902176463785,-0.0621356466670807,0.0274160926744385,0.0209728287189427,-0.0131307470039489,0.0681396201424917,-0.00806626950690221,0.0365092955489169,0.071487515153744,0.0266476788076745,0.0199906651343557,-0.0263271181379497,-0.0239937907118076,0.016392300641029,-0.0347126816418183,0.00971344626092807,-0.0262885411999687,0.0127282320665925,-0.000581612086054481
"vp_original_shape_Maximum2DDiameterRow_1",-0.069716781917817,-0.0319641749211855,0.00448255116365307,0.0103996513090506,0.0684042292074605,0.0308794704959957,0.0145567074352521,-0.0403272623073698,0.00664041839283827,0.00249634076241996,0.0210240938919976,0.0188604117025158,-0.0311148172910402,-0.0194318471179199,0.0181028044412103,0.00038935469056812,-0.0361404208001175,-0.0174850894067774,-0.00322872377245875,0.00966583314035254,0.0244882375130765,-0.0487937106584837,-0.00708529520216427,-0.0844503132396843,-0.0181976276508576,0.0359642070564946,0.0173995395776507,-0.0614521400170048,0.0178638488836812,0.0330692209679231,0.00159777300856668,-0.0432996094906931,-0.0216291720365059,0.037758174218933,0.041908152458148,-0.0188846207534045,0.0164968938377283,0.0620856734789523,0.00257902176463785,-0.0621356466670807,0.0274160926744385,0.0209728287189427,-0.0131307470039489,0.0681396201424917,-0.00806626950690221,0.0365092955489169,0.071487515153744,0.0266476788076745,0.0199906651343557,-0.0263271181379497,-0.0239937907118076,0.016392300641029,-0.0347126816418183,0.00971344626092807,-0.0262885411999687,0.0127282320665925,-0.000581612086054481
"fp_original_shape_Maximum2DDiameterRow_2",-0.0015498968433143,-0.0875370136431394,-0.0639851555320576,-0.0115670133848791,-0.021048333832739,-0.0127612663094456,0.0226244582237969,0.0309720037754867,0.0566292955719159,-0.0533329247483308,0.0125171138820041,-0.0198311641249976,-0.0249580084099824,-0.0385966859362456,0.0110827202192699,0.0373108388599781,-0.00679756715319577,-0.033013516183129,-0.0345852581296496,0.0286553555431319,0.0155708795066258,-0.0356349880781251,0.0219217704666762,0.017731907871449,0.0132478865450962,0.052896722743328,-0.0391743655879627,-0.0338424661914639,0.00887761677248423,-0.0497071798304903,-0.00921114462674966,0.0660925620274685,0.0108257674169485,0.0195666894716749,-0.00833287059951485,0.034078169998604,0.00112024242591822,0.0359229405679226,-0.0116893957257368,0.0382501630514026,0.0153364422447388,-0.00504025104426303,-0.0306257086061574,0.0450034177949109,0.0136952145402763,0.030250938231476,-0.0251073346587842,0.0347254643035031,0.0247346744700123,-0.0272250998455747,-0.0109291508943822,-0.0262987164137615,0.0221857181071595,-0.0026219092227543,0.0129158284687153,0.0219853062867679,-0.0251111229330231
"ktrans_original_shape_Maximum2DDiameterRow_2",-0.0015498968433143,-0.0875370136431394,-0.0639851555320576,-0.0115670133848791,-0.021048333832739,-0.0127612663094456,0.0226244582237969,0.0309720037754867,0.0566292955719159,-0.0533329247483308,0.0125171138820041,-0.0198311641249976,-0.0249580084099824,-0.0385966859362456,0.0110827202192699,0.0373108388599781,-0.00679756715319577,-0.033013516183129,-0.0345852581296496,0.0286553555431319,0.0155708795066258,-0.0356349880781251,0.0219217704666762,0.017731907871449,0.0132478865450962,0.052896722743328,-0.0391743655879627,-0.0338424661914639,0.00887761677248423,-0.0497071798304903,-0.00921114462674966,0.0660925620274685,0.0108257674169485,0.0195666894716749,-0.00833287059951485,0.034078169998604,0.00112024242591822,0.0359229405679226,-0.0116893957257368,0.0382501630514026,0.0153364422447388,-0.00504025104426303,-0.0306257086061574,0.0450034177949109,0.0136952145402763,0.030250938231476,-0.0251073346587842,0.0347254643035031,0.0247346744700123,-0.0272250998455747,-0.0109291508943822,-0.0262987164137615,0.0221857181071595,-0.0026219092227543,0.0129158284687153,0.0219853062867679,-0.0251111229330231
"tau_original_shape_Maximum2DDiameterRow_2",-0.000693596530005205,-0.0867133092010997,-0.0640354619203902,-0.0106888290609066,-0.0216389223660597,-0.0133156995572847,0.0225392996990306,0.0304800721907886,0.0558613647036198,-0.054397459911446,0.0146866094438996,-0.0201195920943868,-0.0235794510834812,-0.0368143539821264,0.0131319779535507,0.0362118869967995,-0.0106021819048278,-0.035150833894782,-0.0356404683883319,0.0311406303420612,0.0167067345462484,-0.0349074243055815,0.0181467945957469,0.0220055661582194,0.015425122408103,0.062299163328293,-0.0474569940584457,-0.0181814919781311,0.0084477521079406,-0.0523706825369214,-0.0157155472301779,0.0707957619940038,0.022475446078564,0.0190072747971287,-0.015202415619656,0.0425609489056851,0.0322189816995241,0.0239540509038401,0.00318228650344324,-0.00977500717121359,-0.0473972386288781,-0.0430430866620996,0.000411996542437393,0.0484676430826964,-0.0334312292354839,0.0218932725672324,0.0175526873735637,0.0102892830474517,0.0597787093226299,-0.0141150977574381,0.0234648724109381,-0.0381423493169485,0.0240000649910882,0.00925373636395806,0.0380831282399195,0.0143930377484147,-0.000362769523600531
"ve_original_shape_Maximum2DDiameterRow_2",-0.0015498968433143,-0.0875370136431394,-0.0639851555320576,-0.0115670133848791,-0.021048333832739,-0.0127612663094456,0.0226244582237969,0.0309720037754867,0.0566292955719159,-0.0533329247483308,0.0125171138820041,-0.0198311641249976,-0.0249580084099824,-0.0385966859362456,0.0110827202192699,0.0373108388599781,-0.00679756715319577,-0.033013516183129,-0.0345852581296496,0.0286553555431319,0.0155708795066258,-0.0356349880781251,0.0219217704666762,0.017731907871449,0.0132478865450962,0.052896722743328,-0.0391743655879627,-0.0338424661914639,0.00887761677248423,-0.0497071798304903,-0.00921114462674966,0.0660925620274685,0.0108257674169485,0.0195666894716749,-0.00833287059951485,0.034078169998604,0.00112024242591822,0.0359229405679226,-0.0116893957257368,0.0382501630514026,0.0153364422447388,-0.00504025104426303,-0.0306257086061574,0.0450034177949109,0.0136952145402763,0.030250938231476,-0.0251073346587842,0.0347254643035031,0.0247346744700123,-0.0272250998455747,-0.0109291508943822,-0.0262987164137615,0.0221857181071595,-0.0026219092227543,0.0129158284687153,0.0219853062867679,-0.0251111229330231
"vp_original_shape_Maximum2DDiameterRow_2",-0.0015498968433143,-0.0875370136431394,-0.0639851555320576,-0.0115670133848791,-0.021048333832739,-0.0127612663094456,0.0226244582237969,0.0309720037754867,0.0566292955719159,-0.0533329247483308,0.0125171138820041,-0.0198311641249976,-0.0249580084099824,-0.0385966859362456,0.0110827202192699,0.0373108388599781,-0.00679756715319577,-0.033013516183129,-0.0345852581296496,0.0286553555431319,0.0155708795066258,-0.0356349880781251,0.0219217704666762,0.017731907871449,0.0132478865450962,0.052896722743328,-0.0391743655879627,-0.0338424661914639,0.00887761677248423,-0.0497071798304903,-0.00921114462674966,0.0660925620274685,0.0108257674169485,0.0195666894716749,-0.00833287059951485,0.034078169998604,0.00112024242591822,0.0359229405679226,-0.0116893957257368,0.0382501630514026,0.0153364422447388,-0.00504025104426303,-0.0306257086061574,0.0450034177949109,0.0136952145402763,0.030250938231476,-0.0251073346587842,0.0347254643035031,0.0247346744700123,-0.0272250998455747,-0.0109291508943822,-0.0262987164137615,0.0221857181071595,-0.0026219092227543,0.0129158284687153,0.0219853062867679,-0.0251111229330231
"fp_original_shape_Maximum2DDiameterSlice_1",-0.0587209785102157,-0.0473954304480406,-0.0178626500909239,0.00997311993773416,0.0542218182682222,0.0165947117842129,0.0120242504956107,-0.0404668195541456,0.0196246939539555,0.0292815796875089,0.0097001285548754,0.0501101252819202,-0.0353302531166674,-0.0699864158664499,0.0328413474378284,-0.0229599103743001,0.0231181821911005,0.0418712405163323,0.0231500331296588,0.000991215613099733,0.117457430495565,-0.0305325188660405,-0.0089881138760845,0.0691579257521472,-0.0140370682608943,0.0736093093763161,-0.000540875668044451,-0.0559595866946152,-0.00142527061741761,0.00783260926295594,0.0469064580548383,-0.0411469634803413,-0.0823437728449869,0.0784080965009379,0.0398645247848765,-0.0161931733742322,-0.0239532125397914,0.011418148457942,-0.0300709590389474,-0.0421293167496725,-0.0197733856610008,0.0374608690372057,0.0372849062804705,0.0626068576129042,-0.0395448147829603,0.0213282446097127,0.0186320764117394,0.00934939082756778,-0.0256112343829772,-0.0104386533178654,-0.0484676144385082,0.0948107486344134,-0.0203668570732869,-0.0339996774347953,0.0604063031838823,0.0120958283334403,0.0205814258986961
"ktrans_original_shape_Maximum2DDiameterSlice_1",-0.0587209785102157,-0.0473954304480406,-0.0178626500909239,0.00997311993773416,0.0542218182682222,0.0165947117842129,0.0120242504956107,-0.0404668195541456,0.0196246939539555,0.0292815796875089,0.0097001285548754,0.0501101252819202,-0.0353302531166674,-0.0699864158664499,0.0328413474378284,-0.0229599103743001,0.0231181821911005,0.0418712405163323,0.0231500331296588,0.000991215613099733,0.117457430495565,-0.0305325188660405,-0.0089881138760845,0.0691579257521472,-0.0140370682608943,0.0736093093763161,-0.000540875668044451,-0.0559595866946152,-0.00142527061741761,0.00783260926295594,0.0469064580548383,-0.0411469634803413,-0.0823437728449869,0.0784080965009379,0.0398645247848765,-0.0161931733742322,-0.0239532125397914,0.011418148457942,-0.0300709590389474,-0.0421293167496725,-0.0197733856610008,0.0374608690372057,0.0372849062804705,0.0626068576129042,-0.0395448147829603,0.0213282446097127,0.0186320764117394,0.00934939082756778,-0.0256112343829772,-0.0104386533178654,-0.0484676144385082,0.0948107486344134,-0.0203668570732869,-0.0339996774347953,0.0604063031838823,0.0120958283334403,0.0205814258986961
"tau_original_shape_Maximum2DDiameterSlice_1",-0.0581543413098616,-0.0461894696242157,-0.0174549231423791,0.0113108578649205,0.0540452881694972,0.0161112855770691,0.0119954878633278,-0.0415246962367868,0.0184110242331331,0.0284981618999188,0.0124687482746813,0.0503006848385636,-0.0336473241248841,-0.0680256488138227,0.0358482158456685,-0.0244980286337065,0.0190180848250785,0.0412872510318475,0.0217520625134768,0.00210768066117212,0.118425752290546,-0.0306504862313218,-0.01299816377571,0.0749703489988138,-0.0120091044482649,0.0846405338702315,-0.00993773696842846,-0.0370195534578651,-0.00175443520134886,0.00413595928201911,0.0402824052745306,-0.0365087141037419,-0.0690079174494555,0.077802255096631,0.03234819178868,-0.00663882074756347,0.0123880088508458,-0.00268579726074762,-0.0124461011409588,-0.0987945746679547,-0.0936429624934424,-0.00652274510788802,0.0736594809607781,0.0674891946602147,-0.0947852613430992,0.0135582149037446,0.0703682456694022,-0.0210045275272488,0.0151712215345747,0.00577196788650945,-0.00813813833779391,0.0807994982324296,-0.0186546026418373,-0.0214457414153987,0.0883128602024832,0.00182310955715598,0.0147731333715019
"ve_original_shape_Maximum2DDiameterSlice_1",-0.0587209785102157,-0.0473954304480406,-0.0178626500909239,0.00997311993773416,0.0542218182682222,0.0165947117842129,0.0120242504956107,-0.0404668195541456,0.0196246939539555,0.0292815796875089,0.0097001285548754,0.0501101252819202,-0.0353302531166674,-0.0699864158664499,0.0328413474378284,-0.0229599103743001,0.0231181821911005,0.0418712405163323,0.0231500331296588,0.000991215613099733,0.117457430495565,-0.0305325188660405,-0.0089881138760845,0.0691579257521472,-0.0140370682608943,0.0736093093763161,-0.000540875668044451,-0.0559595866946152,-0.00142527061741761,0.00783260926295594,0.0469064580548383,-0.0411469634803413,-0.0823437728449869,0.0784080965009379,0.0398645247848765,-0.0161931733742322,-0.0239532125397914,0.011418148457942,-0.0300709590389474,-0.0421293167496725,-0.0197733856610008,0.0374608690372057,0.0372849062804705,0.0626068576129042,-0.0395448147829603,0.0213282446097127,0.0186320764117394,0.00934939082756778,-0.0256112343829772,-0.0104386533178654,-0.0484676144385082,0.0948107486344134,-0.0203668570732869,-0.0339996774347953,0.0604063031838823,0.0120958283334403,0.0205814258986961
"vp_original_shape_Maximum2DDiameterSlice_1",-0.0587209785102157,-0.0473954304480406,-0.0178626500909239,0.00997311993773416,0.0542218182682222,0.0165947117842129,0.0120242504956107,-0.0404668195541456,0.0196246939539555,0.0292815796875089,0.0097001285548754,0.0501101252819202,-0.0353302531166674,-0.0699864158664499,0.0328413474378284,-0.0229599103743001,0.0231181821911005,0.0418712405163323,0.0231500331296588,0.000991215613099733,0.117457430495565,-0.0305325188660405,-0.0089881138760845,0.0691579257521472,-0.0140370682608943,0.0736093093763161,-0.000540875668044451,-0.0559595866946152,-0.00142527061741761,0.00783260926295594,0.0469064580548383,-0.0411469634803413,-0.0823437728449869,0.0784080965009379,0.0398645247848765,-0.0161931733742322,-0.0239532125397914,0.011418148457942,-0.0300709590389474,-0.0421293167496725,-0.0197733856610008,0.0374608690372057,0.0372849062804705,0.0626068576129042,-0.0395448147829603,0.0213282446097127,0.0186320764117394,0.00934939082756778,-0.0256112343829772,-0.0104386533178654,-0.0484676144385082,0.0948107486344134,-0.0203668570732869,-0.0339996774347953,0.0604063031838823,0.0120958283334403,0.0205814258986961
"fp_original_shape_Maximum2DDiameterSlice_2",0.0176378053853107,-0.0775898055861725,-0.0780366626851893,-0.00677318409749322,0.00042696609341695,-0.0319429558928036,0.0180975579305482,0.0459106115618951,-0.00122041375788838,-0.0259263197151542,0.0234088813726675,0.0155659209716794,0.00901303551899263,-0.050730513442056,-0.0103444726380497,-0.00794389893472174,0.0350875333055547,0.00676714875773943,-0.0184988316156294,-0.0148693402626127,0.0438550931210263,-0.0488331935300366,-0.0165559223150084,0.0291651038245941,0.00792944386379128,0.0348373460979107,-0.0363537092688024,-0.0829666883396453,-0.0684255639771248,0.00334697125444622,-0.01835007137107,-0.0543390747485409,-0.026607258935211,0.0476572554411678,-0.00727849036329766,0.0440620675006413,-0.010814376631323,-0.0190437792358825,-0.036231332202327,0.0262025907486003,-0.0626083425868982,0.0174853815414808,0.0106754371222292,-0.0368247449433329,0.00636342594151313,0.0275168133740705,-0.0622115477066186,-0.0586911272013773,0.0307057791200845,0.00911718152754252,-0.0675497715649755,0.0451850367733518,-0.00215842583682419,-0.0134307129855049,-0.104006407260574,0.00273189748951637,-0.0102547248741921
